"","SignedMonth","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"662",2011-03-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0413619140369282,0.0279818824765701
"663",2011-04-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0181410974402014,0.0272595437648622
"664",2011-05-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0271969120541334,0.028899974510421
"665",2011-06-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0290069870751154,0.0247816655231501
"666",2011-07-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.065659701405791,0.0406212001783466
"667",2011-08-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0214032576689047,0.038689982049937
"668",2011-09-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0935723549727234,0.0602117713491397
"669",2011-10-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0181843068479044,0.0443866398298442
"670",2011-11-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0185775011636289,0.0434447209947523
"671",2011-12-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0209897881474616,0.0192505320529983
"672",2012-01-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0191489829162805,0.019572090742457
"673",2012-02-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0190431349294614,0.0197273019977345
"674",2012-03-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0201460514159201,0.019446056420554
"675",2012-04-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0171317630419112,0.0187736497957643
"676",2012-05-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.031609041077129,0.0229622851783201
"677",2012-06-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.035396528236021,0.0280457774516871
"678",2012-07-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0363337018226753,0.0344464237119418
"679",2012-08-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0262349247966224,0.0326550516184396
"680",2012-09-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0429530548038307,0.0351738938077095
"681",2012-10-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0113524746014014,0.0268468180672848
"682",2012-11-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0167602989539961,0.0236886094530761
"683",2012-12-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0214990629027115,0.0165372788193697
"684",2013-01-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00825335759652686,0.0155042398177448
"685",2013-02-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00842948354574997,0.0127273013483294
"686",2013-03-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0295561225981517,0.0154129879134762
"687",2013-04-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000826556413425409,0.012937387519109
"688",2013-05-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0199923337093531,0.0167916709069767
"689",2013-06-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00301129530486443,0.00794339514254765
"690",2013-07-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00414253227561694,0.00904872042994482
"691",2013-08-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.012830294193663,0.0066613739247148
"692",2013-09-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.060014195687519,0.025662340718933
"693",2013-10-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.00015119862,0.0242310970870607
"694",2013-11-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",7.37942499999999e-05,0.019978930439173
"695",2014-01-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000636779125,0.000186458251666667
"696",2014-02-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-8.443379e-05,0.000208713195
"697",2014-03-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0001198825585,0.000144154258833333
"698",2014-04-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0001159886889,-0.0001067683458
"699",2014-05-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0005825119088,-0.0002727943854
"700",2014-06-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0004801497776,-0.000392883458433333
"701",2014-07-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0014983910508,-0.000853684245733333
"702",2014-08-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0033722569372,-0.0017835992552
"703",2014-09-01,"Combination","Additional
DoD
Components","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0022347802742,-0.0023684760874
"704",2013-09-01,"Combination","Additional
DoD
Components","BBP2",-1.99861886869097e-06,NA
"705",2014-01-01,"Combination","Additional
DoD
Components","BBP2",-9.64912e-06,-5.82386943434549e-06
"706",2007-07-01,"Cost+","Army","YOUNG",0.136100628622741,NA
"707",2007-08-01,"Cost+","Army","YOUNG",0.327140728050286,NA
"708",2007-09-01,"Cost+","Army","YOUNG",0.951410862083287,0.471550739585438
"709",2007-10-01,"Cost+","Army","YOUNG",0.158863122711497,0.479138237615023
"710",2007-11-01,"Cost+","Army","YOUNG",0.444455544414317,0.518243176403033
"711",2007-12-01,"Cost+","Army","YOUNG",0.711839846193059,0.438386171106291
"712",2008-01-01,"Cost+","Army","YOUNG",0.557175872483731,0.571157087697035
"713",2008-02-01,"Cost+","Army","YOUNG",0.591662027668113,0.620225915448301
"714",2008-03-01,"Cost+","Army","YOUNG",0.516785188839479,0.555207696330441
"715",2008-04-01,"Cost+","Army","YOUNG",1.27423182694143,0.794226347816341
"716",2008-05-01,"Cost+","Army","YOUNG",0.392994188362256,0.728003734714389
"717",2008-06-01,"Cost+","Army","YOUNG",0.474815496138829,0.714013837147505
"718",2008-07-01,"Cost+","Army","YOUNG",1.22476770798265,0.697525797494577
"719",2008-08-01,"Cost+","Army","YOUNG",0.880835655563991,0.860139619895155
"720",2008-09-01,"Cost+","Army","YOUNG",2.24268615787419,1.44942984047361
"721",2008-10-01,"Cost+","Army","YOUNG",1.35192802171466,1.49181661171761
"722",2008-11-01,"Cost+","Army","YOUNG",0.786748742714873,1.46045430743457
"723",2008-12-01,"Cost+","Army","YOUNG",0.817091069917731,0.98525594478242
"724",2009-01-01,"Cost+","Army","YOUNG",0.86143713775709,0.821758983463232
"725",2009-02-01,"Cost+","Army","YOUNG",1.2934148410695,0.990647682914772
"726",2009-03-01,"Cost+","Army","YOUNG",1.01070184751028,1.05518460877896
"727",2009-04-01,"Cost+","Army","YOUNG",1.32323173768132,1.20911614208703
"728",2009-05-01,"Cost+","Army","YOUNG",0.784898959818143,1.03961084833658
"729",2009-06-01,"Cost+","Army","YOUNG",0.703468625308508,0.937199774269322
"730",2009-07-01,"Cost+","Army","YOUNG",1.01751741201559,0.835294999047413
"731",2009-08-01,"Cost+","Army","YOUNG",0.825914873457458,0.848966970260518
"732",2009-09-01,"Cost+","Army","YOUNG",1.14132353965144,0.994918608374829
"733",2009-10-01,"Cost+","Army","YOUNG",0.454993749893025,0.807410721000641
"734",2009-11-01,"Cost+","Army","YOUNG",0.578954966367137,0.725090751970534
"735",2009-12-01,"Cost+","Army","YOUNG",0.971433790853659,0.668460835704607
"736",2010-01-01,"Cost+","Army","YOUNG",1.24291881913778,0.93110252545286
"737",2010-02-01,"Cost+","Army","YOUNG",0.645774701337184,0.953375770442875
"738",2010-03-01,"Cost+","Army","YOUNG",0.538191166773641,0.808961562416203
"739",2010-04-01,"Cost+","Army","YOUNG",0.775369914035088,0.653111927381971
"740",2010-05-01,"Cost+","Army","YOUNG",0.362718477439024,0.558759852749251
"741",2010-06-01,"Cost+","Army","YOUNG",0.200542124518614,0.446210171997575
"742",2010-07-01,"Cost+","Army","YOUNG",0.40440764444801,0.322556082135216
"743",2010-08-01,"Cost+","Army","YOUNG",0.804972290939238,0.469974019968621
"744",2010-09-01,"Cost+","Army","YOUNG",0.731154505648267,0.646844813678505
"745",2010-10-01,"Cost+","Army","YOUNG",0.100119304469157,0.545415367018887
"746",2010-11-01,"Cost+","Army","YOUNG",0.249818284473353,0.360364031530259
"747",2010-12-01,"Cost+","Army","YOUNG",0.361088311172891,0.2370086333718
"748",2011-01-01,"Cost+","Army","YOUNG",0.647101963029794,0.419336186225346
"749",2011-02-01,"Cost+","Army","YOUNG",0.20283103712757,0.403673770443419
"750",2011-03-01,"Cost+","Army","YOUNG",0.21015705718632,0.353363352447895
"751",2011-04-01,"Cost+","Army","YOUNG",0.449309571621905,0.287432555311932
"752",2011-05-01,"Cost+","Army","YOUNG",0.534689098730592,0.398051909179606
"753",2011-06-01,"Cost+","Army","YOUNG",0.190535042761225,0.391511237704574
"754",2011-07-01,"Cost+","Army","YOUNG",0.272135046684851,0.332453062725556
"755",2011-08-01,"Cost+","Army","YOUNG",0.488730130675619,0.317133406707232
"756",2011-09-01,"Cost+","Army","YOUNG",0.459559036949224,0.406808071436565
"757",2011-10-01,"Cost+","Army","YOUNG",0.0368865135001545,0.328391893708332
"758",2011-11-01,"Cost+","Army","YOUNG",0.0754804207805581,0.190641990409979
"759",2011-12-01,"Cost+","Army","YOUNG",0.204420435753269,0.105595790011327
"760",2012-01-01,"Cost+","Army","YOUNG",0.111919047265987,0.130606634599938
"761",2012-02-01,"Cost+","Army","YOUNG",0.274621102265472,0.196986861761576
"762",2012-03-01,"Cost+","Army","YOUNG",0.143904830450005,0.176814993327155
"763",2012-04-01,"Cost+","Army","YOUNG",0.0580935722582638,0.15887316832458
"764",2012-05-01,"Cost+","Army","YOUNG",0.208259003130471,0.136752468612913
"765",2012-06-01,"Cost+","Army","YOUNG",0.317501980403666,0.194618185264133
"766",2012-07-01,"Cost+","Army","YOUNG",0.0924200277932242,0.20606033710912
"767",2012-08-01,"Cost+","Army","YOUNG",0.0902773325198229,0.166733113572238
"768",2012-09-01,"Cost+","Army","YOUNG",0.260142825651323,0.147613395321457
"769",2012-10-01,"Cost+","Army","YOUNG",0.0548865430035544,0.1351022337249
"770",2012-11-01,"Cost+","Army","YOUNG",0.121191763586981,0.145407044080619
"771",2012-12-01,"Cost+","Army","YOUNG",0.175359490134457,0.117145932241664
"772",2013-01-01,"Cost+","Army","YOUNG",0.0585869254787245,0.118379393066721
"773",2013-02-01,"Cost+","Army","YOUNG",0.0616548672690159,0.0985337609607325
"774",2013-03-01,"Cost+","Army","YOUNG",0.0367915307642937,0.052344441170678
"775",2013-04-01,"Cost+","Army","YOUNG",0.0420280242027013,0.0468248074120036
"776",2013-05-01,"Cost+","Army","YOUNG",0.324936827832741,0.134585460933245
"777",2013-06-01,"Cost+","Army","YOUNG",0.268879962703463,0.211948271579635
"778",2013-07-01,"Cost+","Army","YOUNG",0.07930557413791,0.224374121558038
"779",2013-08-01,"Cost+","Army","YOUNG",0.0344343982151924,0.127539978352188
"780",2013-09-01,"Cost+","Army","YOUNG",0.0202213169365289,0.0446537630965438
"781",2013-10-01,"Cost+","Army","YOUNG",0.0199586600329,0.0248714583948738
"782",2013-11-01,"Cost+","Army","YOUNG",0.0711118252979,0.037097267422443
"783",2013-12-01,"Cost+","Army","YOUNG",0.2116399000471,0.100903461792633
"784",2014-01-01,"Cost+","Army","YOUNG",0.0270301408191,0.1032606220547
"785",2014-02-01,"Cost+","Army","YOUNG",0.0882822578848,0.108984099583667
"786",2014-03-01,"Cost+","Army","YOUNG",0.3356041322717,0.1503055103252
"787",2014-04-01,"Cost+","Army","YOUNG",0.0310848672472,0.151657085801233
"788",2014-05-01,"Cost+","Army","YOUNG",0.0344527835309,0.133713927683267
"789",2014-06-01,"Cost+","Army","YOUNG",0.1054086932478,0.0569821146753
"790",2014-07-01,"Cost+","Army","YOUNG",-0.0751311038232,0.0215767909851667
"791",2014-08-01,"Cost+","Army","YOUNG",0.012034637822,0.0141040757488667
"792",2014-09-01,"Cost+","Army","YOUNG",0.0258718433844,-0.0124082075389333
"793",2009-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0660702822688894,NA
"794",2009-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.3768309777441,NA
"795",2009-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.374937602359818,0.272612954124269
"796",2009-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.395454651169084,0.382407743757668
"797",2009-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.267593507685646,0.345995253738183
"798",2009-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.31464099460922,0.659229717821318
"799",2009-10-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.274155785216089,0.618796762503653
"800",2009-11-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.53213947156611,0.706978750463807
"801",2009-12-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.26142741640993,0.689240891064042
"802",2010-01-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.664422491880616,0.819329793285551
"803",2010-02-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.974111586007702,0.966653831432749
"804",2010-03-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.737489013500214,0.792007697129511
"805",2010-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.22761970524176,0.979740101583226
"806",2010-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.945029065147625,0.970045927963201
"807",2010-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.28313008414634,1.15192628484524
"808",2010-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.16418651870988,1.13078188933462
"809",2010-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.98651513372914,1.14461057886179
"810",2010-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.90321321836757,2.0179716236022
"811",2010-10-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.435656639362148,1.77512833048628
"812",2010-11-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.43425490618968,1.92437492130646
"813",2010-12-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.57686780231851,1.14892644929011
"814",2011-01-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.55073113210239,1.52061794687019
"815",2011-02-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.986440097335292,1.37134634391873
"816",2011-03-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.28616532300671,1.27444551748147
"817",2011-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.11397415517205,1.12885985850469
"818",2011-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.04705840049308,1.14906595955728
"819",2011-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.15075874110365,1.43726376558959
"820",2011-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.06012556786613,1.41931423648762
"821",2011-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.815850347618548,1.34224488552944
"822",2011-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",2.43716290293747,1.43771293947405
"823",2011-10-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.235950610071053,1.16298795354236
"824",2011-11-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.222653619462465,0.965255710823664
"825",2011-12-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.498363546483369,0.318989258672296
"826",2012-01-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.48924326291834,0.403420142954725
"827",2012-02-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.862515184203481,0.61670733120173
"828",2012-03-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.569296287313356,0.640351578145059
"829",2012-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.965278580475749,0.799030017330862
"830",2012-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.685098721913294,0.739891196567466
"831",2012-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.809205030748636,0.81986077771256
"832",2012-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.17226321163629,0.888855654766073
"833",2012-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.309878662032746,0.763782301472557
"834",2012-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.49749523803934,0.993212370569457
"835",2012-10-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.247779475197725,0.685051125089936
"836",2012-11-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.388670039249822,0.711314917495628
"837",2012-12-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.468616794974002,0.36835543647385
"838",2013-01-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.330645629325378,0.395977487849734
"839",2013-02-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.728354265240276,0.509205563179886
"840",2013-03-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.759331892277039,0.606110595614231
"841",2013-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.261318020976643,0.583001392831319
"842",2013-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.382770823498121,0.467806912250601
"843",2013-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.327339254665177,0.32380936637998
"844",2013-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.83730139641485,0.849137158192715
"845",2013-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.597728631556616,0.92078976087888
"846",2013-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",1.40577753521255,1.28026918772801
"847",2013-10-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0773300428563,0.693612069875156
"848",2013-11-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0885613771533,0.523889651740717
"849",2013-12-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1733674416512,0.113086287220267
"850",2014-01-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2353144571711,0.165747758658533
"851",2014-02-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1133547167625,0.174012205194933
"852",2014-03-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.2187102538179,0.189126475917167
"853",2014-04-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1472434248071,0.159769465129167
"854",2014-05-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.178326458068,0.181426712231
"855",2014-06-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.7195629250215,0.3483776026322
"856",2014-07-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.9772522121835,0.625047198424333
"857",2014-08-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1094301360088,0.602081757737933
"858",2014-09-01,"Cost+","Army","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.1611821466087,0.415954831600333
"859",2011-03-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.351510045499371,NA
"860",2011-04-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.448890054049517,NA
"861",2011-05-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.381003200608477,0.393801100052455
"862",2011-06-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.620734690872849,0.483542648510281
"863",2011-07-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.795899529039026,0.599212473506784
"864",2011-08-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.729952575230801,0.715528931714226
"865",2011-09-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",2.47862934172262,1.33482714866415
"866",2011-10-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.557414294387808,1.25533207044708
"867",2011-11-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.393378172628978,1.14314060291313
"868",2011-12-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.10560818939347,0.685466885470086
"869",2012-01-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.623321501019462,0.707435954347304
"870",2012-02-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.986047475285758,0.904992388566231
"871",2012-03-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.41880906638863,1.00939268089795
"872",2012-04-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.971339078663371,1.12539854011259
"873",2012-05-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.41220770503553,1.26745195002918
"874",2012-06-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.95934614759551,1.1142976437648
"875",2012-07-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.900563660096797,1.09070583757594
"876",2012-08-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.03537766533828,0.965095824343528
"877",2012-09-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",3.72969606596643,1.88854579713383
"878",2012-10-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.380388032503402,1.71515392126937
"879",2012-11-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.15260533332457,1.75422981059813
"880",2012-12-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.56517191751264,1.03272176111354
"881",2013-01-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.605148853812836,1.10764203488335
"882",2013-02-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.808621160139129,0.992980643821536
"883",2013-03-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.948260939672083,0.787343651208016
"884",2013-04-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.61760299894181,0.791495032917674
"885",2013-05-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.13307358622586,0.899645841613249
"886",2013-06-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.946804796104296,0.899160460423987
"887",2013-07-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.931314502413019,1.00373096158106
"888",2013-08-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.685602005472733,0.854573767996682
"889",2013-09-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",1.36994450576196,0.99562033788257
"890",2013-10-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.0905658143248,0.715370775186497
"891",2013-11-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.4215879372095,0.627366085765419
"892",2013-12-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.6259041950938,0.379352648876033
"893",2014-01-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.1734027636775,0.406964965326933
"894",2014-02-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.3045786416426,0.367961866804633
"895",2014-03-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.622766672518,0.366916025946033
"896",2014-04-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.4153770826108,0.447574132257133
"897",2014-05-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.5944193792282,0.544187711452333
"898",2014-06-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.4102328808985,0.473343114245833
"899",2014-07-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.3121320440433,0.43892810139
"900",2014-08-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.2068366751353,0.309733866692367
"901",2014-09-01,"Cost+","Army","2009 NDAA
Sec. 864 Impl.",0.532157827063,0.350375515413867
"902",2013-04-01,"Cost+","Army","BBP2",0.0334955225149792,NA
"903",2013-05-01,"Cost+","Army","BBP2",0.300404420383975,NA
"904",2013-06-01,"Cost+","Army","BBP2",0.236746811719102,0.190215584872685
"905",2013-07-01,"Cost+","Army","BBP2",0.442206548868285,0.326452593657121
"906",2013-08-01,"Cost+","Army","BBP2",0.492530505616736,0.390494622068041
"907",2013-09-01,"Cost+","Army","BBP2",1.8211844297777,0.91864049475424
"908",2013-10-01,"Cost+","Army","BBP2",0.1843742662634,0.832696400552612
"909",2013-11-01,"Cost+","Army","BBP2",0.2902141713073,0.765257622449466
"910",2013-12-01,"Cost+","Army","BBP2",0.4216474899302,0.298745309166967
"911",2014-01-01,"Cost+","Army","BBP2",0.3827627584689,0.3648748065688
"912",2014-02-01,"Cost+","Army","BBP2",0.4251056329432,0.4098386271141
"913",2014-03-01,"Cost+","Army","BBP2",0.9022110026115,0.570026464674533
"914",2014-04-01,"Cost+","Army","BBP2",0.5504377598854,0.625918131813367
"915",2014-05-01,"Cost+","Army","BBP2",0.7809678983269,0.744538886941267
"916",2014-06-01,"Cost+","Army","BBP2",0.9085303335761,0.746645330596133
"917",2014-07-01,"Cost+","Army","BBP2",0.8436481267323,0.8443821195451
"918",2014-08-01,"Cost+","Army","BBP2",0.7368658531409,0.829681437816433
"919",2014-09-01,"Cost+","Army","BBP2",1.053503535279,0.878005838384067
"920",2007-07-01,"Cost+","Navy","YOUNG",0.291263495353014,NA
